t,phase,relative_distance,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,carrier_x,carrier_y,carrier_z,mini_x,mini_y,mini_z,carrier_sp_x,carrier_sp_y,carrier_sp_z,mini_target_x,mini_target_y,mini_target_z,measured_rel_x,measured_rel_y,measured_rel_z,measured_rel_distance,measured_rel_vx,measured_rel_vy,measured_rel_vz,measured_rel_speed
14.121,IDLE,106.770961,-96.456657,40.781067,20.810000,-3.090247,-9.510540,1.200000,54.000000,-30.000000,0.400000,-42.456657,10.781067,21.210000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.456657,40.781067,20.810000,106.770961,-3.090247,-9.510540,1.200000,10.071743
14.180,IDLE,106.737363,-96.606846,40.304157,20.870000,-3.003776,-9.538204,1.200000,54.000000,-30.000000,0.400000,-42.752698,9.825903,21.330000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.752698,39.825903,20.930000,106.701697,-2.917057,-9.565081,1.200000,10.071743
14.240,IDLE,106.663966,-96.894203,39.346344,20.990000,-2.830098,-9.591170,1.200000,54.000000,-30.000000,0.400000,-42.894203,9.346344,21.390000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.894203,39.346344,20.990000,106.663966,-2.830098,-9.591170,1.200000,10.071743
14.280,IDLE,106.663966,-96.894203,39.346344,20.990000,-2.830098,-9.591170,1.200000,54.000000,-30.000000,0.400000,-43.031349,8.865521,21.450000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.031349,38.865521,21.050000,106.624171,-2.742906,-9.616468,1.200000,10.071743
14.320,IDLE,106.624171,-97.031349,38.865521,21.050000,-2.742906,-9.616468,1.200000,54.000000,-30.000000,0.400000,-43.164123,8.383472,21.510000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.164123,38.383472,21.110000,106.582315,-2.655488,-9.640974,1.200000,10.071743
14.381,IDLE,106.582315,-97.164123,38.383472,21.110000,-2.655488,-9.640974,1.200000,54.000000,-30.000000,0.400000,-43.292516,7.900238,21.570000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.292516,37.900238,21.170000,106.538399,-2.567851,-9.664685,1.200000,10.071743
14.421,IDLE,106.538399,-97.292516,37.900238,21.170000,-2.567851,-9.664685,1.200000,54.000000,-30.000000,0.400000,-43.416516,7.415858,21.630000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.416516,37.415858,21.230000,106.492426,-2.480003,-9.687600,1.200000,10.071743
14.481,IDLE,106.492426,-97.416516,37.415858,21.230000,-2.480003,-9.687600,1.200000,54.000000,-30.000000,0.400000,-43.536113,6.930372,21.690000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.536113,36.930372,21.290000,106.444398,-2.391950,-9.709715,1.200000,10.071743
14.520,IDLE,106.444398,-97.536113,36.930372,21.290000,-2.391950,-9.709715,1.200000,54.000000,-30.000000,0.400000,-43.536113,6.930372,21.690000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.536113,36.930372,21.290000,106.444398,-2.391950,-9.709715,1.200000,10.071743
14.581,IDLE,106.394317,-97.651298,36.443820,21.350000,-2.303701,-9.731031,1.200000,54.000000,-30.000000,0.400000,-43.651298,6.443820,21.750000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.651298,36.443820,21.350000,106.394317,-2.303701,-9.731031,1.200000,10.071743
14.621,IDLE,106.342184,-97.762061,35.956243,21.410000,-2.215261,-9.751544,1.200000,54.000000,-30.000000,0.400000,-43.762061,5.956243,21.810000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.762061,35.956243,21.410000,106.342184,-2.215261,-9.751544,1.200000,10.071743
14.680,IDLE,106.288003,-97.868393,35.467681,21.470000,-2.126639,-9.771254,1.200000,54.000000,-30.000000,0.400000,-43.868393,5.467681,21.870000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.868393,35.467681,21.470000,106.288003,-2.126639,-9.771254,1.200000,10.071743
14.722,IDLE,106.231776,-97.970285,34.978173,21.530000,-2.037842,-9.790158,1.200000,54.000000,-30.000000,0.400000,-44.067729,4.487760,21.990000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.067729,34.487760,21.590000,106.173505,-1.948877,-9.808256,1.200000,10.071743
14.781,IDLE,106.173505,-98.067729,34.487760,21.590000,-1.948877,-9.808256,1.200000,54.000000,-30.000000,0.400000,-44.067729,4.487760,21.990000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.067729,34.487760,21.590000,106.173505,-1.948877,-9.808256,1.200000,10.071743
14.820,IDLE,106.113193,-98.160717,33.996483,21.650000,-1.859751,-9.825545,1.200000,54.000000,-30.000000,0.400000,-44.249240,3.504381,22.110000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.249240,33.504381,21.710000,106.050841,-1.770472,-9.842024,1.200000,10.071743
14.880,IDLE,106.050841,-98.249240,33.504381,21.710000,-1.770472,-9.842024,1.200000,54.000000,-30.000000,0.400000,-44.333293,3.011497,22.170000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.333293,33.011497,21.770000,105.986453,-1.681048,-9.857691,1.200000,10.071743
14.920,IDLE,105.986453,-98.333293,33.011497,21.770000,-1.681048,-9.857691,1.200000,54.000000,-30.000000,0.400000,-44.412867,2.517870,22.230000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.412867,32.517870,21.830000,105.920032,-1.591485,-9.872547,1.200000,10.071743
14.980,IDLE,105.920032,-98.412867,32.517870,21.830000,-1.591485,-9.872547,1.200000,54.000000,-30.000000,0.400000,-44.487957,2.023540,22.290000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.487957,32.023540,21.890000,105.851579,-1.501790,-9.886588,1.200000,10.071743
15.020,IDLE,105.851579,-98.487957,32.023540,21.890000,-1.501790,-9.886588,1.200000,54.000000,-30.000000,0.400000,-44.558555,1.528549,22.350000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.558555,31.528549,21.950000,105.781098,-1.411972,-9.899815,1.200000,10.071743
15.080,IDLE,105.781098,-98.558555,31.528549,21.950000,-1.411972,-9.899815,1.200000,54.000000,-30.000000,0.400000,-44.558555,1.528549,22.350000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.558555,31.528549,21.950000,105.781098,-1.411972,-9.899815,1.200000,10.071743
15.120,IDLE,105.708592,-98.624657,31.032938,22.010000,-1.322038,-9.912226,1.200000,54.000000,-30.000000,0.400000,-44.624657,1.032938,22.410000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.624657,31.032938,22.010000,105.708592,-1.322038,-9.912226,1.200000,10.071743
15.181,IDLE,105.634062,-98.686257,30.536747,22.070000,-1.231995,-9.923819,1.200000,54.000000,-30.000000,0.400000,-44.686257,0.536747,22.470000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.686257,30.536747,22.070000,105.634062,-1.231995,-9.923819,1.200000,10.071743
15.240,IDLE,105.478947,-98.795930,29.542790,22.190000,-1.051612,-9.944552,1.200000,54.000000,-30.000000,0.400000,-44.795930,-0.457210,22.590000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.795930,29.542790,22.190000,105.478947,-1.051612,-9.944552,1.200000,10.071743
15.280,IDLE,105.478947,-98.795930,29.542790,22.190000,-1.051612,-9.944552,1.200000,54.000000,-30.000000,0.400000,-44.843994,-0.954895,22.650000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.843994,29.045105,22.250000,105.398367,-0.961286,-9.953689,1.200000,10.071743
15.320,IDLE,105.398367,-98.843994,29.045105,22.250000,-0.961286,-9.953689,1.200000,54.000000,-30.000000,0.400000,-44.887538,-1.452995,22.710000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.887538,28.547005,22.310000,105.315777,-0.870882,-9.962006,1.200000,10.071743
15.380,IDLE,105.315777,-98.887538,28.547005,22.310000,-0.870882,-9.962006,1.200000,54.000000,-30.000000,0.400000,-44.887538,-1.452995,22.710000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.887538,28.547005,22.310000,105.315777,-0.870882,-9.962006,1.200000,10.071743
15.440,IDLE,105.144576,-98.961052,27.549721,22.430000,-0.689865,-9.976176,1.200000,54.000000,-30.000000,0.400000,-44.961052,-2.450279,22.830000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.961052,27.549721,22.430000,105.144576,-0.689865,-9.976176,1.200000,10.071743
15.480,IDLE,105.144576,-98.961052,27.549721,22.430000,-0.689865,-9.976176,1.200000,54.000000,-30.000000,0.400000,-44.991015,-2.949380,22.890000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.991015,27.050620,22.490000,105.055972,-0.599268,-9.982028,1.200000,10.071743
15.520,IDLE,105.055972,-98.991015,27.050620,22.490000,-0.599268,-9.982028,1.200000,54.000000,-30.000000,0.400000,-45.016446,-3.448733,22.950000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.016446,26.551267,22.550000,104.965370,-0.508621,-9.987057,1.200000,10.071743
15.581,IDLE,104.965370,-99.016446,26.551267,22.550000,-0.508621,-9.987057,1.200000,54.000000,-30.000000,0.400000,-45.016446,-3.448733,22.950000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.016446,26.551267,22.550000,104.965370,-0.508621,-9.987057,1.200000,10.071743
15.620,IDLE,104.872774,-99.037343,26.051704,22.610000,-0.417933,-9.991263,1.200000,54.000000,-30.000000,0.400000,-45.037343,-3.948296,23.010000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.037343,26.051704,22.610000,104.872774,-0.417933,-9.991263,1.200000,10.071743
15.681,IDLE,104.778186,-99.053704,25.551972,22.670000,-0.327210,-9.994645,1.200000,54.000000,-30.000000,0.400000,-45.053704,-4.448028,23.070000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.053704,25.551972,22.670000,104.778186,-0.327210,-9.994645,1.200000,10.071743
15.720,IDLE,104.681611,-99.065527,25.052111,22.730000,-0.236460,-9.997204,1.200000,54.000000,-30.000000,0.400000,-45.065527,-4.947889,23.130000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.065527,25.052111,22.730000,104.681611,-0.236460,-9.997204,1.200000,10.071743
15.781,IDLE,104.583052,-99.072811,24.552164,22.790000,-0.145691,-9.998939,1.200000,54.000000,-30.000000,0.400000,-45.072811,-5.447836,23.190000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.072811,24.552164,22.790000,104.583052,-0.145691,-9.998939,1.200000,10.071743
15.820,IDLE,104.482512,-99.075557,24.052172,22.850000,-0.054910,-9.999849,1.200000,54.000000,-30.000000,0.400000,-45.073763,-6.447825,23.310000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.073763,23.552175,22.910000,104.379996,0.035876,-9.999936,1.200000,10.071743
15.880,IDLE,104.379996,-99.073763,23.552175,22.910000,0.035876,-9.999936,1.200000,54.000000,-30.000000,0.400000,-45.067430,-6.947785,23.370000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.067430,23.052215,22.970000,104.275506,0.126658,-9.999198,1.200000,10.071743
15.920,IDLE,104.275506,-99.067430,23.052215,22.970000,0.126658,-9.999198,1.200000,54.000000,-30.000000,0.400000,-45.056558,-7.447667,23.430000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.056558,22.552333,23.030000,104.169047,0.217430,-9.997636,1.200000,10.071743
15.980,IDLE,104.169047,-99.056558,22.552333,23.030000,0.217430,-9.997636,1.200000,54.000000,-30.000000,0.400000,-45.041149,-7.947429,23.490000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.041149,22.052571,23.090000,104.060623,0.308185,-9.995250,1.200000,10.071743
16.020,IDLE,104.060623,-99.041149,22.052571,23.090000,0.308185,-9.995250,1.200000,54.000000,-30.000000,0.400000,-45.021204,-8.447031,23.550000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-99.021204,21.552969,23.150000,103.950237,0.398913,-9.992040,1.200000,10.071743
16.080,IDLE,103.950237,-99.021204,21.552969,23.150000,0.398913,-9.992040,1.200000,54.000000,-30.000000,0.400000,-44.996723,-8.946431,23.610000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.996723,21.053569,23.210000,103.837893,0.489609,-9.988007,1.200000,10.071743
16.120,IDLE,103.837893,-98.996723,21.053569,23.210000,0.489609,-9.988007,1.200000,54.000000,-30.000000,0.400000,-44.996723,-8.946431,23.610000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.996723,21.053569,23.210000,103.837893,0.489609,-9.988007,1.200000,10.071743
16.181,IDLE,103.723596,-98.967710,20.554411,23.270000,0.580265,-9.983150,1.200000,54.000000,-30.000000,0.400000,-44.934166,-9.944462,23.730000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.934166,20.055538,23.330000,103.607349,0.670872,-9.977471,1.200000,10.071743
16.220,IDLE,103.607349,-98.934166,20.055538,23.330000,0.670872,-9.977471,1.200000,54.000000,-30.000000,0.400000,-44.896095,-10.443011,23.790000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.896095,19.556989,23.390000,103.489157,0.761425,-9.970969,1.200000,10.071743
16.281,IDLE,103.489157,-98.896095,19.556989,23.390000,0.761425,-9.970969,1.200000,54.000000,-30.000000,0.400000,-44.896095,-10.443011,23.790000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.896095,19.556989,23.390000,103.489157,0.761425,-9.970969,1.200000,10.071743
16.321,IDLE,103.369023,-98.853499,19.058807,23.450000,0.851914,-9.963646,1.200000,54.000000,-30.000000,0.400000,-44.806383,-11.438968,23.910000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.806383,18.561032,23.510000,103.246953,0.942333,-9.955501,1.200000,10.071743
16.381,IDLE,103.246953,-98.806383,18.561032,23.510000,0.942333,-9.955501,1.200000,54.000000,-30.000000,0.400000,-44.754749,-11.936295,23.970000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.754749,18.063705,23.570000,103.122950,1.032675,-9.946536,1.200000,10.071743
16.420,IDLE,103.122950,-98.754749,18.063705,23.570000,1.032675,-9.946536,1.200000,54.000000,-30.000000,0.400000,-44.754749,-11.936295,23.970000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.754749,18.063705,23.570000,103.122950,1.032675,-9.946536,1.200000,10.071743
16.480,IDLE,102.997019,-98.698602,17.566867,23.630000,1.122931,-9.936751,1.200000,54.000000,-30.000000,0.400000,-44.637948,-12.929440,24.090000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.637948,17.070560,23.690000,102.869164,1.213095,-9.926147,1.200000,10.071743
16.540,IDLE,102.739389,-98.572790,16.574824,23.750000,1.303159,-9.914725,1.200000,54.000000,-30.000000,0.400000,-44.572790,-13.425176,24.150000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.572790,16.574824,23.750000,102.739389,1.303159,-9.914725,1.200000,10.071743
16.581,IDLE,102.739389,-98.572790,16.574824,23.750000,1.303159,-9.914725,1.200000,54.000000,-30.000000,0.400000,-44.503134,-13.920301,24.210000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.503134,16.079699,23.810000,102.607701,1.393115,-9.902486,1.200000,10.071743
16.620,IDLE,102.607701,-98.503134,16.079699,23.810000,1.393115,-9.902486,1.200000,54.000000,-30.000000,0.400000,-44.428986,-14.414772,24.270000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.428986,15.585228,23.870000,102.474102,1.482957,-9.889431,1.200000,10.071743
16.680,IDLE,102.474102,-98.428986,15.585228,23.870000,1.482957,-9.889431,1.200000,54.000000,-30.000000,0.400000,-44.428986,-14.414772,24.270000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.428986,15.585228,23.870000,102.474102,1.482957,-9.889431,1.200000,10.071743
16.721,IDLE,102.338598,-98.350352,15.091450,23.930000,1.572676,-9.875560,1.200000,54.000000,-30.000000,0.400000,-44.350352,-14.908550,24.330000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.350352,15.091450,23.930000,102.338598,1.572676,-9.875560,1.200000,10.071743
16.780,IDLE,102.201193,-98.267239,14.598406,23.990000,1.662265,-9.860876,1.200000,54.000000,-30.000000,0.400000,-44.179653,-15.893863,24.450000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.179653,14.106137,24.050000,102.061892,1.751718,-9.845379,1.200000,10.071743
16.820,IDLE,102.061892,-98.179653,14.106137,24.050000,1.751718,-9.845379,1.200000,54.000000,-30.000000,0.400000,-44.087602,-16.385316,24.510000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.087602,13.614684,24.110000,101.920701,1.841026,-9.829070,1.200000,10.071743
16.881,IDLE,101.920701,-98.087602,13.614684,24.110000,1.841026,-9.829070,1.200000,54.000000,-30.000000,0.400000,-44.087602,-16.385316,24.510000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-98.087602,13.614684,24.110000,101.920701,1.841026,-9.829070,1.200000,10.071743
16.921,IDLE,101.777624,-97.991093,13.124086,24.170000,1.930183,-9.811952,1.200000,54.000000,-30.000000,0.400000,-43.991093,-16.875914,24.570000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.991093,13.124086,24.170000,101.777624,1.930183,-9.811952,1.200000,10.071743
16.980,IDLE,101.632666,-97.890134,12.634385,24.230000,2.019180,-9.794024,1.200000,54.000000,-30.000000,0.400000,-43.784733,-17.854380,24.690000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.784733,12.145620,24.290000,101.485833,2.108011,-9.775290,1.200000,10.071743
17.020,IDLE,101.485833,-97.784733,12.145620,24.290000,2.108011,-9.775290,1.200000,54.000000,-30.000000,0.400000,-43.674900,-18.342167,24.750000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.674900,11.657833,24.350000,101.337128,2.196668,-9.755750,1.200000,10.071743
17.082,IDLE,101.337128,-97.674900,11.657833,24.350000,2.196668,-9.755750,1.200000,54.000000,-30.000000,0.400000,-43.674900,-18.342167,24.750000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.674900,11.657833,24.350000,101.337128,2.196668,-9.755750,1.200000,10.071743
17.120,IDLE,101.186559,-97.560643,11.171063,24.410000,2.285144,-9.735405,1.200000,54.000000,-30.000000,0.400000,-43.441971,-19.314650,24.870000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.441971,10.685350,24.470000,101.034129,2.373432,-9.714259,1.200000,10.071743
17.180,IDLE,101.034129,-97.441971,10.685350,24.470000,2.373432,-9.714259,1.200000,54.000000,-30.000000,0.400000,-43.318895,-19.799266,24.930000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.318895,10.200734,24.530000,100.879845,2.461524,-9.692311,1.200000,10.071743
17.220,IDLE,100.879845,-97.318895,10.200734,24.530000,2.461524,-9.692311,1.200000,54.000000,-30.000000,0.400000,-43.191424,-20.282744,24.990000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.191424,9.717256,24.590000,100.723712,2.549413,-9.669565,1.200000,10.071743
17.281,IDLE,100.723712,-97.191424,9.717256,24.590000,2.549413,-9.669565,1.200000,54.000000,-30.000000,0.400000,-43.191424,-20.282744,24.990000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-97.191424,9.717256,24.590000,100.723712,2.549413,-9.669565,1.200000,10.071743
17.320,IDLE,100.565734,-97.059569,9.234955,24.650000,2.637092,-9.646022,1.200000,54.000000,-30.000000,0.400000,-42.923342,-21.246130,25.110000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.923342,8.753870,24.710000,100.405919,2.724554,-9.621684,1.200000,10.071743
17.381,IDLE,100.405919,-96.923342,8.753870,24.710000,2.724554,-9.621684,1.200000,54.000000,-30.000000,0.400000,-42.923342,-21.246130,25.110000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.923342,8.753870,24.710000,100.405919,2.724554,-9.621684,1.200000,10.071743
17.440,IDLE,100.080796,-96.637812,7.795511,24.830000,2.898796,-9.570631,1.200000,54.000000,-30.000000,0.400000,-42.637812,-22.204489,25.230000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.637812,7.795511,24.830000,100.080796,2.898796,-9.570631,1.200000,10.071743
17.480,IDLE,100.080796,-96.637812,7.795511,24.830000,2.898796,-9.570631,1.200000,54.000000,-30.000000,0.400000,-42.488534,-22.681685,25.290000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.488534,7.318315,24.890000,99.915500,2.985562,-9.543920,1.200000,10.071743
17.520,IDLE,99.915500,-96.488534,7.318315,24.890000,2.985562,-9.543920,1.200000,54.000000,-30.000000,0.400000,-42.334930,-23.157506,25.350000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.334930,6.842494,24.950000,99.748389,3.072083,-9.516423,1.200000,10.071743
17.581,IDLE,99.748389,-96.334930,6.842494,24.950000,3.072083,-9.516423,1.200000,54.000000,-30.000000,0.400000,-42.177013,-23.631913,25.410000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-96.177013,6.368087,25.010000,99.579468,3.158350,-9.488141,1.200000,10.071743
